words,pos,chunk,labels,sentence_id
reviews,_,O,O,292
the,_,O,O,292
impact,_,O,B-THE,292
of,_,O,I-THE,292
firm,_,O,I-THE,292
size,_,O,I-THE,292
on,_,O,O,292
four,_,O,O,292
antecedents,_,O,O,292
of,_,O,O,292
business,_,O,B-THE,292
behaviour,_,O,I-THE,292
:,_,O,O,292
issue,_,O,B-THE,292
characteristics,_,O,I-THE,292
",",_,O,O,292
personal,_,O,B-THE,292
characteristics,_,O,I-THE,292
",",_,O,O,292
organizational,_,O,B-THE,292
characteristics,_,O,I-THE,292
and,_,O,O,292
context,_,O,B-THE,292
characteristics,_,O,I-THE,292
.,_,O,O,292
It,_,O,O,292
concludes,_,O,O,292
that,_,O,O,292
the,_,O,O,292
small,_,O,B-THE,292
business,_,O,I-THE,292
context,_,O,I-THE,292
does,_,O,O,292
impose,_,O,O,292
barriers,_,O,O,292
on,_,O,O,292
social,_,O,B-THE,292
responsibility,_,O,I-THE,292
taking,_,O,I-THE,292
",",_,O,O,292
but,_,O,O,292
that,_,O,O,292
the,_,O,O,292
impact,_,O,O,292
of,_,O,O,292
the,_,O,O,292
smaller,_,O,B-THE,292
firm,_,O,I-THE,292
size,_,O,I-THE,292
on,_,O,O,292
social,_,O,B-THE,292
responsibility,_,O,I-THE,292
should,_,O,O,292
be,_,O,O,292
nuanced,_,O,O,292
depending,_,O,O,292
on,_,O,O,292
a,_,O,O,292
number,_,O,O,292
of,_,O,O,292
conditions,_,O,O,292
.,_,O,O,292
From,_,O,O,292
a,_,O,O,292
critical,_,O,O,292
analysis,_,O,O,292
of,_,O,O,292
these,_,O,O,292
conditions,_,O,O,292
",",_,O,O,292
opportunities,_,O,O,292
for,_,O,O,292
small,_,O,O,292
businesses,_,O,O,292
and,_,O,O,292
their,_,O,O,292
constituents,_,O,O,292
to,_,O,O,292
overcome,_,O,O,292
the,_,O,O,292
constraining,_,O,O,292
barriers,_,O,O,292
are,_,O,O,292
suggested,_,O,O,292
.,_,O,O,292
©,_,O,O,292
Springer,_,O,O,292
2006,_,O,O,292
.,_,O,O,292
The,_,O,O,293
purpose,_,O,O,293
of,_,O,O,293
this,_,O,O,293
investigation,_,O,O,293
is,_,O,O,293
to,_,O,O,293
extend,_,O,O,293
earlier,_,O,O,293
research,_,O,O,293
on,_,O,O,293
the,_,O,O,293
relationship,_,O,O,293
between,_,O,O,293
corporate,_,O,B-THE,293
social,_,O,I-THE,293
and,_,O,I-THE,293
financial,_,O,I-THE,293
performance,_,O,I-THE,293
.,_,O,O,293
The,_,O,O,293
unique,_,O,O,293
contribution,_,O,O,293
of,_,O,O,293
the,_,O,O,293
study,_,O,O,293
is,_,O,O,293
the,_,O,O,293
empirical,_,O,O,293
analysis,_,O,O,293
of,_,O,O,293
a,_,O,O,293
sample,_,O,O,293
of,_,O,O,293
companies,_,O,O,293
from,_,O,O,293
the,_,O,O,293
banking,_,O,O,293
industry,_,O,O,293
and,_,O,O,293
the,_,O,O,293
use,_,O,O,293
of,_,O,O,293
Community,_,O,B-THE,293
Reinvestment,_,O,I-THE,293
Act,_,O,I-THE,293
ratings,_,O,I-THE,293
as,_,O,O,293
a,_,O,O,293
social,_,O,B-THE,293
performance,_,O,I-THE,293
measure,_,O,I-THE,293
.,_,O,O,293
The,_,O,O,293
empirical,_,O,O,293
analysis,_,O,O,293
solidly,_,O,O,293
supports,_,O,O,293
the,_,O,O,293
hypothesis,_,O,O,293
that,_,O,O,293
the,_,O,O,293
link,_,O,O,293
between,_,O,O,293
social,_,O,B-THE,293
and,_,O,I-THE,293
financial,_,O,I-THE,293
performance,_,O,I-THE,293
is,_,O,O,293
positive,_,O,O,293
.,_,O,O,293
In,_,O,O,293
this,_,O,O,293
article,_,O,O,293
",",_,O,O,293
we,_,O,O,293
examine,_,O,O,293
the,_,O,O,293
empirical,_,O,O,293
association,_,O,O,293
between,_,O,O,293
corporate,_,O,B-THE,293
governance,_,O,I-THE,293
(,_,O,I-THE,293
CG,_,O,I-THE,293
),_,O,I-THE,293
and,_,O,O,293
corporate,_,O,B-THE,293
social,_,O,I-THE,293
responsibility,_,O,I-THE,293
(,_,O,I-THE,293
CSR,_,O,I-THE,293
),_,O,I-THE,293
engagement,_,O,I-THE,293
by,_,O,O,293
investigating,_,O,O,293
their,_,O,O,293
causal,_,O,O,293
effects,_,O,O,293
.,_,O,O,293
Employing,_,O,O,293
a,_,O,O,293
large,_,O,O,293
and,_,O,O,293
extensive,_,O,O,293
US,_,O,O,293
sample,_,O,O,293
",",_,O,O,293
we,_,O,O,293
first,_,O,O,293
find,_,O,O,293
that,_,O,O,293
while,_,O,O,293
the,_,O,O,293
lag,_,O,B-THE,293
of,_,O,I-THE,293
CSR,_,O,I-THE,293
does,_,O,O,293
not,_,O,O,293
affect,_,O,O,293
CG,_,O,B-THE,293
variables,_,O,O,293
",",_,O,O,293
the,_,O,O,293
lag,_,O,O,293
of,_,O,O,293
CG,_,O,B-THE,293
variables,_,O,O,293
positively,_,O,O,293
affects,_,O,O,293
firms,_,O,O,293
',_,O,O,293
CSR,_,O,B-THE,293
engagement,_,O,I-THE,293
",",_,O,O,293
after,_,O,O,293
controlling,_,O,O,293
for,_,O,O,293
various,_,O,O,293
firm,_,O,B-THE,293
characteristics,_,O,I-THE,293
.,_,O,O,293
In,_,O,O,293
addition,_,O,O,293
",",_,O,O,293
to,_,O,O,293
examine,_,O,O,293
the,_,O,O,293
relative,_,O,O,293
importance,_,O,O,293
of,_,O,O,293
stakeholder,_,O,B-THE,293
theory,_,O,O,293
and,_,O,O,293
agency,_,O,B-THE,293
theory,_,O,O,293
regarding,_,O,O,293
the,_,O,O,293
associations,_,O,O,293
among,_,O,O,293
CSR,_,O,B-THE,293
",",_,O,O,293
CG,_,O,B-THE,293
",",_,O,O,293
and,_,O,O,293
corporate,_,O,B-THE,293
financial,_,O,I-THE,293
performance,_,O,I-THE,293
(,_,O,I-THE,293
CFP,_,O,I-THE,293
),_,O,I-THE,293
",",_,O,O,293
we,_,O,O,293
also,_,O,O,293
examine,_,O,O,293
the,_,O,O,293
relation,_,O,O,293
between,_,O,O,293
CSR,_,O,B-THE,293
and,_,O,O,293
CFP,_,O,B-THE,293
.,_,O,O,293
After,_,O,O,293
correcting,_,O,O,293
for,_,O,O,293
endogeneity,_,O,O,293
bias,_,O,O,293
",",_,O,O,293
our,_,O,O,293
results,_,O,O,293
show,_,O,O,293
that,_,O,O,293
CSR,_,O,B-THE,293
engagement,_,O,I-THE,293
positively,_,O,O,293
influences,_,O,O,293
CFP,_,O,B-THE,293
",",_,O,O,293
supporting,_,O,O,293
the,_,O,O,293
conflict-resolution,_,O,B-THE,293
hypothesis,_,O,O,293
based,_,O,O,293
on,_,O,O,293
stakeholder,_,O,B-THE,293
theory,_,O,O,293
",",_,O,O,293
but,_,O,O,293
not,_,O,O,293
the,_,O,O,293
CSR,_,O,B-THE,293
overinvestment,_,O,I-THE,293
argument,_,O,O,293
based,_,O,O,293
on,_,O,O,293
agency,_,O,B-THE,293
theory,_,O,O,293
.,_,O,O,293
Furthermore,_,O,O,293
",",_,O,O,293
firms,_,O,B-THE,293
',_,O,I-THE,293
CSR,_,O,I-THE,293
engagement,_,O,I-THE,293
with,_,O,O,293
the,_,O,O,293
community,_,O,B-THE,293
",",_,O,I-THE,293
environment,_,O,I-THE,293
",",_,O,I-THE,293
diversity,_,O,I-THE,293
",",_,O,I-THE,293
and,_,O,I-THE,293
employees,_,O,I-THE,293
plays,_,O,O,293
a,_,O,O,293
significantly,_,O,O,293
positive,_,O,O,293
role,_,O,O,293
in,_,O,O,293
enhancing,_,O,B-THE,293
CFP,_,O,I-THE,293
.,_,O,O,293
©,_,O,O,293
2011,_,O,O,293
Springer,_,O,O,293
Science,_,O,O,293
+,_,O,O,293
Business,_,O,O,293
Media,_,O,O,293
B.V,_,O,O,293
.,_,O,O,293
Although,_,O,O,294
the,_,O,O,294
number,_,O,O,294
of,_,O,O,294
women,_,O,O,294
in,_,O,O,294
middle,_,O,O,294
management,_,O,O,294
has,_,O,O,294
grown,_,O,O,294
quite,_,O,O,294
rapidly,_,O,O,294
in,_,O,O,294
the,_,O,O,294
last,_,O,O,294
two,_,O,O,294
decades,_,O,O,294
",",_,O,O,294
the,_,O,O,294
number,_,O,O,294
of,_,O,O,294
female,_,O,O,294
CEOs,_,O,O,294
in,_,O,O,294
large,_,O,O,294
corporations,_,O,O,294
remains,_,O,O,294
extremely,_,O,O,294
low,_,O,O,294
.,_,O,O,294
This,_,O,O,294
article,_,O,O,294
examines,_,O,O,294
many,_,O,O,294
explanations,_,O,O,294
for,_,O,O,294
why,_,O,B-THE,294
women,_,O,I-THE,294
have,_,O,I-THE,294
not,_,O,I-THE,294
risen,_,O,I-THE,294
to,_,O,I-THE,294
the,_,O,I-THE,294
top,_,O,I-THE,294
",",_,O,O,294
including,_,O,O,294
lack,_,O,B-THE,294
of,_,O,I-THE,294
line,_,O,I-THE,294
experience,_,O,I-THE,294
",",_,O,O,294
inadequate,_,O,B-THE,294
career,_,O,I-THE,294
opportunities,_,O,I-THE,294
",",_,O,O,294
gender,_,O,B-THE,294
differences,_,O,I-THE,294
in,_,O,O,294
linguistic,_,O,B-THE,294
styles,_,O,I-THE,294
and,_,O,I-THE,294
socialization,_,O,I-THE,294
",",_,O,O,294
gender-based,_,O,B-THE,294
stereotypes,_,O,I-THE,294
",",_,O,O,294
the,_,O,O,294
old,_,O,B-THE,294
boy,_,O,I-THE,294
network,_,O,I-THE,294
at,_,O,O,294
the,_,O,O,294
top,_,O,O,294
",",_,O,O,294
and,_,O,O,294
tokenism,_,O,B-THE,294
.,_,O,O,294
Alternative,_,O,O,294
explanations,_,O,O,294
are,_,O,O,294
also,_,O,O,294
presented,_,O,O,294
and,_,O,O,294
analyzed,_,O,O,294
",",_,O,O,294
such,_,O,O,294
as,_,O,O,294
differences,_,O,O,294
between,_,O,O,294
female,_,O,B-THE,294
leadership,_,O,I-THE,294
styles,_,O,I-THE,294
and,_,O,O,294
the,_,O,O,294
type,_,O,O,294
of,_,O,O,294
leadership,_,O,B-THE,294
style,_,O,I-THE,294
expected,_,O,I-THE,294
at,_,O,O,294
the,_,O,O,294
top,_,O,O,294
of,_,O,O,294
organizations,_,O,O,294
",",_,O,O,294
feminist,_,O,B-THE,294
explanations,_,O,I-THE,294
for,_,O,O,294
the,_,O,O,294
underrepresentation,_,O,B-THE,294
of,_,O,I-THE,294
women,_,O,I-THE,294
in,_,O,I-THE,294
top,_,O,I-THE,294
management,_,O,I-THE,294
positions,_,O,O,294
",",_,O,O,294
and,_,O,O,294
the,_,O,O,294
possibility,_,O,O,294
that,_,O,O,294
the,_,O,O,294
most,_,O,O,294
talented,_,O,O,294
women,_,O,O,294
in,_,O,O,294
business,_,O,O,294
often,_,O,O,294
avoid,_,O,O,294
corporate,_,O,B-THE,294
life,_,O,I-THE,294
in,_,O,O,294
favor,_,O,O,294
of,_,O,O,294
entrepreneurial,_,O,B-THE,294
careers,_,O,I-THE,294
.,_,O,O,294
In,_,O,O,294
this,_,O,O,294
article,_,O,O,294
",",_,O,O,294
the,_,O,O,294
researchers,_,O,O,294
explore,_,O,O,294
the,_,O,O,294
following,_,O,O,294
question,_,O,O,294
.,_,O,O,294
Can,_,O,O,294
corporate,_,O,B-THE,294
social,_,O,I-THE,294
responsibility,_,O,I-THE,294
(,_,O,I-THE,294
CSR,_,O,I-THE,294
),_,O,I-THE,294
and,_,O,O,294
the,_,O,O,294
corporate,_,O,B-THE,294
reputation,_,O,I-THE,294
of,_,O,O,294
a,_,O,O,294
firm,_,O,O,294
lead,_,O,O,294
to,_,O,O,294
its,_,O,O,294
brand,_,O,B-THE,294
equity,_,O,I-THE,294
in,_,O,I-THE,294
business-to-business,_,O,I-THE,294
(,_,O,I-THE,294
B2B,_,O,I-THE,294
),_,O,I-THE,294
markets,_,O,I-THE,294
?,_,O,O,294
This,_,O,O,294
study,_,O,O,294
discusses,_,O,O,294
CSR,_,O,B-THE,294
from,_,O,O,294
customers,_,O,O,294
',_,O,O,294
viewpoints,_,O,O,294
by,_,O,O,294
taking,_,O,O,294
the,_,O,O,294
sample,_,O,O,294
of,_,O,O,294
industrial,_,O,O,294
purchasers,_,O,O,294
from,_,O,O,294
Taiwan,_,O,O,294
small-medium,_,O,O,294
enterprises,_,O,O,294
.,_,O,O,294
The,_,O,O,294
aims,_,O,O,294
of,_,O,O,294
this,_,O,O,294
study,_,O,O,294
are,_,O,O,294
to,_,O,O,294
investigate,_,O,O,294
:,_,O,O,294
first,_,O,O,294
",",_,O,O,294
the,_,O,O,294
effects,_,O,B-THE,294
of,_,O,I-THE,294
CSR,_,O,I-THE,294
and,_,O,O,294
corporate,_,O,B-THE,294
reputation,_,O,I-THE,294
on,_,O,O,294
industrial,_,O,B-THE,294
brand,_,O,I-THE,294
equity,_,O,I-THE,294
;,_,O,O,294
second,_,O,O,294
",",_,O,O,294
the,_,O,O,294
effects,_,O,B-THE,294
of,_,O,I-THE,294
CSR,_,O,I-THE,294
",",_,O,O,294
corporate,_,O,B-THE,294
reputation,_,O,I-THE,294
",",_,O,O,294
and,_,O,O,294
brand,_,O,B-THE,294
equity,_,O,I-THE,294
on,_,O,O,294
brand,_,O,B-THE,294
performance,_,O,I-THE,294
;,_,O,O,294
and,_,O,O,294
third,_,O,O,294
",",_,O,O,294
the,_,O,O,294
mediating,_,O,O,294
effects,_,O,B-THE,294
of,_,O,I-THE,294
corporate,_,O,I-THE,294
reputation,_,O,I-THE,294
and,_,O,O,294
industrial,_,O,B-THE,294
brand,_,O,I-THE,294
equity,_,O,I-THE,294
on,_,O,O,294
the,_,O,O,294
relationship,_,O,O,294
between,_,O,O,294
CSR,_,O,B-THE,294
and,_,O,O,294
brand,_,O,B-THE,294
performance,_,O,I-THE,294
.,_,O,O,294
Empirical,_,O,O,294
results,_,O,O,294
support,_,O,O,294
the,_,O,O,294
study's,_,O,O,294
hypotheses,_,O,O,294
and,_,O,O,294
indicate,_,O,O,294
that,_,O,O,294
CSR,_,O,B-THE,294
and,_,O,O,294
corporate,_,O,B-THE,294
reputation,_,O,I-THE,294
have,_,O,O,294
positive,_,O,O,294
effects,_,O,O,294
on,_,O,O,294
industrial,_,O,B-THE,294
brand,_,O,I-THE,294
equity,_,O,I-THE,294
and,_,O,O,294
brand,_,O,B-THE,294
performance,_,O,I-THE,294
.,_,O,O,294
In,_,O,O,294
addition,_,O,O,294
",",_,O,O,294
corporate,_,O,B-THE,294
reputation,_,O,I-THE,294
and,_,O,O,294
industrial,_,O,B-THE,294
brand,_,O,I-THE,294
equity,_,O,I-THE,294
partially,_,O,O,294
mediate,_,O,O,294
the,_,O,O,294
relationship,_,O,O,294
between,_,O,O,294
CSR,_,O,B-THE,294
and,_,O,O,294
brand,_,O,B-THE,294
performance,_,O,I-THE,294
.,_,O,O,294
©,_,O,O,294
2010,_,O,O,294
Springer,_,O,O,294
Science,_,O,O,294
+,_,O,O,294
Business,_,O,O,294
Media,_,O,O,294
B.V,_,O,O,294
.,_,O,O,294
The,_,O,O,295
purpose,_,O,O,295
of,_,O,O,295
this,_,O,O,295
article,_,O,O,295
is,_,O,O,295
to,_,O,O,295
transcend,_,O,O,295
the,_,O,O,295
assumption,_,O,O,295
that,_,O,O,295
stakeholder,_,O,B-THE,295
engagement,_,O,I-THE,295
is,_,O,O,295
necessarily,_,O,O,295
a,_,O,O,295
responsible,_,O,B-THE,295
practice,_,O,I-THE,295
.,_,O,O,295
Stakeholder,_,O,B-THE,295
engagement,_,O,I-THE,295
is,_,O,O,295
traditionally,_,O,O,295
seen,_,O,O,295
as,_,O,O,295
corporate,_,O,B-THE,295
responsibility,_,O,I-THE,295
in,_,O,O,295
action,_,O,O,295
.,_,O,O,295
Indeed,_,O,O,295
",",_,O,O,295
in,_,O,O,295
some,_,O,O,295
literatures,_,O,O,295
there,_,O,O,295
exists,_,O,O,295
an,_,O,O,295
assumption,_,O,O,295
that,_,O,O,295
the,_,O,O,295
more,_,O,O,295
an,_,O,O,295
organisation,_,O,O,295
engages,_,O,O,295
with,_,O,O,295
its,_,O,O,295
stakeholders,_,O,B-THE,295
",",_,O,O,295
the,_,O,O,295
more,_,O,O,295
it,_,O,O,295
is,_,O,O,295
responsible,_,O,O,295
.,_,O,O,295
This,_,O,O,295
simple,_,O,O,295
more,_,O,O,295
is,_,O,O,295
better,_,O,O,295
',_,O,O,295
view,_,O,O,295
of,_,O,O,295
stakeholder,_,O,B-THE,295
engagement,_,O,I-THE,295
belies,_,O,O,295
the,_,O,O,295
TRUE,_,O,O,295
complexity,_,O,O,295
of,_,O,O,295
the,_,O,O,295
relationship,_,O,O,295
between,_,O,O,295
engagement,_,O,B-THE,295
and,_,O,O,295
corporate,_,O,B-THE,295
responsibility,_,O,I-THE,295
.,_,O,O,295
Stakeholder,_,O,B-THE,295
engagement,_,O,I-THE,295
may,_,O,O,295
be,_,O,O,295
understood,_,O,O,295
in,_,O,O,295
a,_,O,O,295
variety,_,O,O,295
of,_,O,O,295
different,_,O,O,295
ways,_,O,O,295
and,_,O,O,295
from,_,O,O,295
a,_,O,O,295
variety,_,O,O,295
of,_,O,O,295
different,_,O,O,295
theoretical,_,O,O,295
perspectives,_,O,O,295
.,_,O,O,295
Stakeholder,_,O,B-THE,295
engagement,_,O,I-THE,295
may,_,O,O,295
or,_,O,O,295
may,_,O,O,295
not,_,O,O,295
involve,_,O,O,295
a,_,O,O,295
moral,_,O,O,295
dimension,_,O,O,295
and,_,O,O,295
",",_,O,O,295
hence,_,O,O,295
",",_,O,O,295
is,_,O,O,295
primarily,_,O,O,295
a,_,O,O,295
morally,_,O,B-THE,295
neutral,_,O,I-THE,295
practice,_,O,I-THE,295
.,_,O,O,295
It,_,O,O,295
is,_,O,O,295
therefore,_,O,O,295
argued,_,O,O,295
that,_,O,O,295
stakeholder,_,O,B-THE,295
engagement,_,O,I-THE,295
must,_,O,O,295
be,_,O,O,295
seen,_,O,O,295
as,_,O,O,295
separate,_,O,O,295
from,_,O,O,295
",",_,O,O,295
but,_,O,O,295
related,_,O,O,295
to,_,O,O,295
",",_,O,O,295
corporate,_,O,B-THE,295
responsibility,_,O,I-THE,295
.,_,O,O,295
A,_,O,O,295
model,_,O,O,295
that,_,O,O,295
reflects,_,O,O,295
the,_,O,O,295
multifaceted,_,O,O,295
relationship,_,O,O,295
between,_,O,O,295
the,_,O,O,295
two,_,O,O,295
constructs,_,O,O,295
is,_,O,O,295
proposed,_,O,O,295
.,_,O,O,295
This,_,O,O,295
model,_,O,O,295
not,_,O,O,295
only,_,O,O,295
allows,_,O,O,295
the,_,O,O,295
coincidence,_,O,O,295
of,_,O,O,295
stakeholder,_,O,B-THE,295
engagement,_,O,I-THE,295
with,_,O,O,295
corporate,_,O,B-THE,295
responsibility,_,O,I-THE,295
",",_,O,O,295
but,_,O,O,295
also,_,O,O,295
allows,_,O,O,295
for,_,O,O,295
the,_,O,O,295
development,_,O,O,295
of,_,O,O,295
the,_,O,O,295
notion,_,O,O,295
of,_,O,O,295
corporate,_,O,B-THE,295
irresponsibility,_,O,I-THE,295
.,_,O,O,295
©,_,O,O,295
2007,_,O,O,295
Springer,_,O,O,295
Science,_,O,O,295
+,_,O,O,295
Business,_,O,O,295
Media,_,O,O,295
B.V,_,O,O,295
.,_,O,O,295
This,_,O,O,296
study,_,O,O,296
proposes,_,O,O,296
two,_,O,O,296
identification,_,O,B-THE,296
cuing,_,O,I-THE,296
factors,_,O,I-THE,296
(,_,O,O,296
i.e,_,O,O,296
.,_,O,O,296
",",_,O,O,296
CSR,_,O,B-THE,296
associations,_,O,I-THE,296
and,_,O,O,296
CSR,_,O,B-THE,296
participation,_,O,I-THE,296
),_,O,O,296
to,_,O,O,296
understand,_,O,O,296
how,_,O,O,296
corporate,_,O,B-THE,296
social,_,O,I-THE,296
responsibility,_,O,I-THE,296
(,_,O,I-THE,296
CSR,_,O,I-THE,296
),_,O,I-THE,296
relates,_,O,O,296
to,_,O,O,296
employees,_,O,B-THE,296
',_,O,I-THE,296
identification,_,O,I-THE,296
with,_,O,O,296
their,_,O,O,296
firm,_,O,O,296
.,_,O,O,296
The,_,O,O,296
results,_,O,O,296
reveal,_,O,O,296
that,_,O,O,296
a,_,O,O,296
firm's,_,O,B-THE,296
CSR,_,O,I-THE,296
initiatives,_,O,I-THE,296
increase,_,O,O,296
employee-company,_,O,B-THE,296
identification,_,O,I-THE,296
(,_,O,I-THE,296
E-C,_,O,I-THE,296
identification,_,O,I-THE,296
),_,O,I-THE,296
.,_,O,O,296
E-C,_,O,B-THE,296
identification,_,O,I-THE,296
",",_,O,O,296
in,_,O,O,296
turn,_,O,O,296
",",_,O,O,296
influences,_,O,O,296
employees,_,O,B-THE,296
',_,O,I-THE,296
commitment,_,O,I-THE,296
to,_,O,O,296
their,_,O,O,296
company,_,O,O,296
.,_,O,O,296
However,_,O,O,296
",",_,O,O,296
CSR,_,O,B-THE,296
associations,_,O,I-THE,296
do,_,O,O,296
not,_,O,O,296
directly,_,O,O,296
influence,_,O,O,296
employees,_,O,B-THE,296
',_,O,I-THE,296
identification,_,O,I-THE,296
with,_,O,O,296
a,_,O,O,296
firm,_,O,O,296
",",_,O,O,296
but,_,O,O,296
rather,_,O,O,296
influence,_,O,O,296
their,_,O,O,296
identification,_,O,O,296
through,_,O,O,296
perceived,_,O,B-THE,296
external,_,O,I-THE,296
prestige,_,O,I-THE,296
(,_,O,I-THE,296
PEP,_,O,I-THE,296
),_,O,I-THE,296
.,_,O,O,296
Compared,_,O,O,296
to,_,O,O,296
CSR,_,O,B-THE,296
associations,_,O,I-THE,296
",",_,O,O,296
CSR,_,O,B-THE,296
participation,_,O,I-THE,296
has,_,O,O,296
a,_,O,O,296
direct,_,O,O,296
influence,_,O,O,296
on,_,O,O,296
E-C,_,O,B-THE,296
identification,_,O,I-THE,296
.,_,O,O,296
On,_,O,O,296
the,_,O,O,296
basis,_,O,O,296
of,_,O,O,296
these,_,O,O,296
findings,_,O,O,296
",",_,O,O,296
it,_,O,O,296
is,_,O,O,296
argued,_,O,O,296
that,_,O,O,296
CSR,_,O,B-THE,296
performance,_,O,I-THE,296
can,_,O,O,296
be,_,O,O,296
an,_,O,O,296
effective,_,O,O,296
way,_,O,O,296
for,_,O,O,296
companies,_,O,O,296
to,_,O,O,296
maintain,_,O,O,296
a,_,O,O,296
positive,_,O,O,296
relationship,_,O,O,296
with,_,O,O,296
their,_,O,O,296
employees,_,O,O,296
.,_,O,O,296
©,_,O,O,296
2010,_,O,O,296
Springer,_,O,O,296
Science,_,O,O,296
+,_,O,O,296
Business,_,O,O,296
Media,_,O,O,296
B.V,_,O,O,296
.,_,O,O,296
This,_,O,O,297
study,_,O,O,297
utilizes,_,O,O,297
structural,_,O,O,297
equation,_,O,O,297
modeling,_,O,O,297
(,_,O,O,297
SEM,_,O,O,297
),_,O,O,297
to,_,O,O,297
explore,_,O,O,297
the,_,O,O,297
positive,_,O,O,297
effect,_,O,O,297
of,_,O,O,297
corporate,_,O,B-THE,297
environmental,_,O,I-THE,297
ethics,_,O,I-THE,297
on,_,O,O,297
competitive,_,O,B-THE,297
advantage,_,O,I-THE,297
in,_,O,O,297
the,_,O,O,297
Taiwanese,_,O,O,297
manufacturing,_,O,O,297
industry,_,O,O,297
via,_,O,O,297
the,_,O,O,297
mediator,_,O,O,297
:,_,O,O,297
green,_,O,B-THE,297
innovation,_,O,I-THE,297
performance,_,O,I-THE,297
.,_,O,O,297
This,_,O,O,297
study,_,O,O,297
divides,_,O,O,297
green,_,O,B-THE,297
innovation,_,O,I-THE,297
into,_,O,O,297
green,_,O,B-THE,297
product,_,O,I-THE,297
innovation,_,O,I-THE,297
and,_,O,O,297
green,_,O,B-THE,297
process,_,O,I-THE,297
innovation,_,O,I-THE,297
.,_,O,O,297
The,_,O,O,297
empirical,_,O,O,297
results,_,O,O,297
show,_,O,O,297
that,_,O,O,297
corporate,_,O,B-THE,297
environmental,_,O,I-THE,297
ethics,_,O,I-THE,297
positively,_,O,O,297
affects,_,O,O,297
green,_,O,B-THE,297
product,_,O,I-THE,297
innovation,_,O,I-THE,297
and,_,O,O,297
green,_,O,B-THE,297
process,_,O,I-THE,297
innovation,_,O,I-THE,297
.,_,O,O,297
In,_,O,O,297
addition,_,O,O,297
",",_,O,O,297
this,_,O,O,297
study,_,O,O,297
verifies,_,O,O,297
that,_,O,O,297
green,_,O,B-THE,297
product,_,O,I-THE,297
innovation,_,O,I-THE,297
mediates,_,O,O,297
the,_,O,O,297
positive,_,O,O,297
relationship,_,O,O,297
between,_,O,O,297
corporate,_,O,B-THE,297
environmental,_,O,I-THE,297
ethics,_,O,I-THE,297
and,_,O,O,297
competitive,_,O,B-THE,297
advantage,_,O,I-THE,297
",",_,O,O,297
but,_,O,O,297
green,_,O,B-THE,297
process,_,O,I-THE,297
innovation,_,O,I-THE,297
does,_,O,O,297
not,_,O,O,297
.,_,O,O,297
Therefore,_,O,O,297
",",_,O,O,297
corporate,_,O,B-THE,297
environmental,_,O,I-THE,297
ethics,_,O,I-THE,297
can,_,O,O,297
not,_,O,O,297
only,_,O,O,297
affect,_,O,O,297
competitive,_,O,B-THE,297
advantage,_,O,I-THE,297
directly,_,O,O,297
",",_,O,O,297
but,_,O,O,297
also,_,O,O,297
influence,_,O,O,297
it,_,O,O,297
indirectly,_,O,O,297
via,_,O,O,297
green,_,O,B-THE,297
product,_,O,I-THE,297
innovation,_,O,I-THE,297
in,_,O,O,297
the,_,O,O,297
Taiwanese,_,O,O,297
manufacturing,_,O,O,297
industry,_,O,O,297
.,_,O,O,297
Taiwanese,_,O,O,297
manufacturing,_,O,O,297
companies,_,O,O,297
can,_,O,O,297
increase,_,O,O,297
their,_,O,O,297
corporate,_,O,B-THE,297
environmental,_,O,I-THE,297
ethics,_,O,I-THE,297
and,_,O,O,297
green,_,O,B-THE,297
product,_,O,I-THE,297
innovation,_,O,I-THE,297
to,_,O,O,297
enhance,_,O,O,297
their,_,O,O,297
competitive,_,O,B-THE,297
advantages,_,O,I-THE,297
.,_,O,O,297
©,_,O,O,297
2011,_,O,O,297
Springer,_,O,O,297
Science,_,O,O,297
+,_,O,O,297
Business,_,O,O,297
Media,_,O,O,297
B.V,_,O,O,297
.,_,O,O,297
Some,_,O,O,298
argue,_,O,O,298
that,_,O,O,298
managers,_,O,O,298
over-invest,_,O,O,298
in,_,O,O,298
corporate,_,O,B-THE,298
social,_,O,I-THE,298
responsibility,_,O,I-THE,298
(,_,O,I-THE,298
CSR,_,O,I-THE,298
),_,O,I-THE,298
activities,_,O,I-THE,298
to,_,O,O,298
build,_,O,O,298
their,_,O,O,298
personal,_,O,B-THE,298
reputations,_,O,I-THE,298
as,_,O,O,298
good,_,O,B-THE,298
global,_,O,I-THE,298
citizens,_,O,I-THE,298
.,_,O,O,298
Others,_,O,O,298
claim,_,O,O,298
that,_,O,O,298
CEOs,_,O,O,298
strategically,_,O,O,298
choose,_,O,O,298
CSR,_,O,B-THE,298
activities,_,O,I-THE,298
to,_,O,O,298
reduce,_,O,O,298
the,_,O,O,298
probability,_,O,O,298
of,_,O,O,298
CEO,_,O,B-THE,298
turnover,_,O,I-THE,298
in,_,O,O,298
a,_,O,O,298
future,_,O,O,298
period,_,O,O,298
through,_,O,O,298
indirect,_,O,O,298
support,_,O,O,298
from,_,O,O,298
activists,_,O,O,298
.,_,O,O,298
Still,_,O,O,298
others,_,O,O,298
assert,_,O,O,298
that,_,O,O,298
firms,_,O,O,298
use,_,O,O,298
CSR,_,O,B-THE,298
activities,_,O,I-THE,298
to,_,O,O,298
signal,_,O,O,298
their,_,O,O,298
product,_,O,B-THE,298
quality,_,O,I-THE,298
