words,pos,chunk,labels,sentence_id
corporate,_,O,B-THE,185
governance,_,O,I-THE,185
and,_,O,O,185
deter,_,O,O,185
fraud,_,O,B-THE,185
.,_,O,O,185
©,_,O,O,185
2014,_,O,O,185
",",_,O,O,185
Springer,_,O,O,185
Science,_,O,O,185
#ERROR!,_,O,O,185
Business,_,O,O,185
Media,_,O,O,185
Dordrecht,_,O,O,185
.,_,O,O,185
Corporate,_,O,B-THE,186
Social,_,O,I-THE,186
Responsibility,_,O,I-THE,186
(,_,O,I-THE,186
CSR,_,O,I-THE,186
),_,O,I-THE,186
amongst,_,O,O,186
Small,_,O,B-THE,186
and,_,O,I-THE,186
Medium,_,O,I-THE,186
Enterprises,_,O,I-THE,186
(,_,O,I-THE,186
SMEs,_,O,I-THE,186
),_,O,I-THE,186
is,_,O,O,186
often,_,O,O,186
characterised,_,O,O,186
in,_,O,O,186
the,_,O,O,186
literature,_,O,O,186
as,_,O,O,186
unstructured,_,O,B-THE,186
",",_,O,O,186
informal,_,O,B-THE,186
and,_,O,O,186
ad,_,O,B-THE,186
hoc,_,O,I-THE,186
discretionary,_,O,I-THE,186
philanthropic,_,O,I-THE,186
activities,_,O,I-THE,186
.,_,O,O,186
Drawing,_,O,O,186
insights,_,O,O,186
from,_,O,O,186
recent,_,O,O,186
theoretical,_,O,O,186
/,_,O,O,186
analytical,_,O,O,186
frameworks,_,O,O,186
(,_,O,O,186
i.e,_,O,O,186
.,_,O,O,186
Crane,_,O,O,186
et,_,O,O,186
al,_,O,O,186
.,_,O,O,186
",",_,O,O,186
in,_,O,O,186
Corporate,_,O,B-THE,186
social,_,O,I-THE,186
responsibility,_,O,I-THE,186
:,_,O,O,186
Readings,_,O,O,186
and,_,O,O,186
cases,_,O,O,186
in,_,O,O,186
a,_,O,O,186
global,_,O,O,186
context,_,O,O,186
",",_,O,O,186
2013,_,O,O,186
;,_,O,O,186
and,_,O,O,186
Valente,_,O,O,186
and,_,O,O,186
Crane,_,O,O,186
",",_,O,O,186
in,_,O,O,186
Calif,_,O,O,186
Manag,_,O,O,186
Rev,_,O,O,186
52,_,O,O,186
(,_,O,O,186
3,_,O,O,186
),_,O,O,186
:,_,O,O,186
52,_,O,O,186
–,_,O,O,186
78,_,O,O,186
",",_,O,O,186
2010,_,O,O,186
),_,O,O,186
",",_,O,O,186
and,_,O,O,186
on,_,O,O,186
empirical,_,O,O,186
data,_,O,O,186
collected,_,O,O,186
from,_,O,O,186
both,_,O,O,186
Nigeria,_,O,B-THE,186
and,_,O,O,186
Tanzania,_,O,B-THE,186
",",_,O,O,186
we,_,O,O,186
found,_,O,O,186
that,_,O,O,186
CSR,_,O,B-THE,186
practices,_,O,I-THE,186
in,_,O,O,186
SMEs,_,O,B-THE,186
are,_,O,O,186
much,_,O,O,186
more,_,O,O,186
nuanced,_,O,O,186
than,_,O,O,186
previously,_,O,O,186
presented,_,O,O,186
.,_,O,O,186
In,_,O,O,186
addition,_,O,O,186
",",_,O,O,186
SMEs,_,O,B-THE,186
undertake,_,O,O,186
their,_,O,O,186
CSR,_,O,B-THE,186
practices,_,O,I-THE,186
to,_,O,O,186
varying,_,O,O,186
degrees,_,O,O,186
in,_,O,O,186
multiple,_,O,O,186
spaces—i.e,_,O,O,186
.,_,O,O,186
the,_,O,O,186
workplace,_,O,B-THE,186
",",_,O,O,186
marketplace,_,O,B-THE,186
",",_,O,O,186
community,_,O,B-THE,186
and,_,O,O,186
the,_,O,O,186
ecological,_,O,B-THE,186
environment,_,O,I-THE,186
.,_,O,O,186
These,_,O,O,186
CSR,_,O,B-THE,186
practices,_,O,I-THE,186
go,_,O,O,186
beyond,_,O,O,186
philanthropy,_,O,B-THE,186
and,_,O,O,186
in,_,O,O,186
some,_,O,O,186
instances,_,O,O,186
involve,_,O,O,186
institutional,_,O,B-THE,186
works,_,O,I-THE,186
aimed,_,O,O,186
at,_,O,O,186
addressing,_,O,O,186
some,_,O,O,186
of,_,O,O,186
the,_,O,O,186
institutional,_,O,B-THE,186
gaps,_,O,I-THE,186
in,_,O,O,186
the,_,O,O,186
environments,_,O,O,186
where,_,O,O,186
these,_,O,O,186
SMEs,_,O,B-THE,186
operate,_,O,O,186
.,_,O,O,186
The,_,O,O,186
paper,_,O,O,186
makes,_,O,O,186
a,_,O,O,186
contribution,_,O,O,186
by,_,O,O,186
drawing,_,O,O,186
attention,_,O,O,186
to,_,O,O,186
the,_,O,O,186
multiple,_,O,O,186
spaces,_,O,O,186
of,_,O,O,186
CSR,_,O,B-THE,186
practices,_,O,I-THE,186
amongst,_,O,O,186
SMEs,_,O,B-THE,186
",",_,O,O,186
and,_,O,O,186
the,_,O,O,186
institutional,_,O,B-THE,186
works,_,O,I-THE,186
they,_,O,O,186
do,_,O,O,186
",",_,O,O,186
which,_,O,O,186
are,_,O,O,186
often,_,O,O,186
taken,_,O,O,186
for,_,O,O,186
granted,_,O,O,186
in,_,O,O,186
the,_,O,O,186
extant,_,O,O,186
literature,_,O,O,186
.,_,O,O,186
We,_,O,O,186
provide,_,O,O,186
a,_,O,O,186
unique,_,O,O,186
perspective—by,_,O,O,186
arguing,_,O,O,186
that,_,O,O,186
what,_,O,O,186
is,_,O,O,186
frequently,_,O,O,186
conceptualised,_,O,O,186
as,_,O,O,186
philanthropic,_,O,B-THE,186
CSR,_,O,I-THE,186
in,_,O,O,186
Africa,_,O,B-THE,186
is,_,O,O,186
(,_,O,O,186
or,_,O,O,186
may,_,O,O,186
include,_,O,O,186
),_,O,O,186
‘,_,O,O,186
institutional,_,O,B-THE,186
works,_,O,I-THE,186
’,_,O,O,186
.,_,O,O,186
©,_,O,O,186
2015,_,O,O,186
",",_,O,O,186
Springer,_,O,O,186
Science,_,O,O,186
#ERROR!,_,O,O,186
Business,_,O,O,186
Media,_,O,O,186
Dordrecht,_,O,O,186
.,_,O,O,186
More,_,O,O,187
and,_,O,O,187
more,_,O,O,187
companies,_,O,O,187
are,_,O,O,187
publicly,_,O,O,187
taking,_,O,O,187
a,_,O,O,187
stand,_,O,O,187
on,_,O,O,187
social,_,O,O,187
and,_,O,O,187
political,_,O,O,187
issues,_,O,O,187
such,_,O,O,187
as,_,O,O,187
gay,_,O,B-THE,187
marriage,_,O,I-THE,187
legislation,_,O,I-THE,187
.,_,O,O,187
This,_,O,O,187
paper,_,O,O,187
argues,_,O,O,187
that,_,O,O,187
this,_,O,O,187
type,_,O,O,187
of,_,O,O,187
engagement,_,O,O,187
",",_,O,O,187
which,_,O,O,187
can,_,O,O,187
be,_,O,O,187
called,_,O,O,187
“,_,O,B-THE,187
corporate,_,O,I-THE,187
political,_,O,I-THE,187
advocacy,_,O,I-THE,187
",",_,O,I-THE,187
”,_,O,I-THE,187
raises,_,O,O,187
new,_,O,O,187
conceptual,_,O,O,187
and,_,O,O,187
normative,_,O,O,187
challenges,_,O,O,187
especially,_,O,O,187
for,_,O,O,187
theories,_,O,O,187
of,_,O,O,187
corporate,_,O,B-THE,187
responsibility,_,O,I-THE,187
.,_,O,O,187
Furthermore,_,O,O,187
",",_,O,O,187
it,_,O,O,187
poses,_,O,O,187
practical,_,O,O,187
challenges,_,O,O,187
for,_,O,O,187
managers,_,O,O,187
who,_,O,O,187
are,_,O,O,187
confronted,_,O,O,187
with,_,O,O,187
it,_,O,O,187
.,_,O,O,187
This,_,O,O,187
paper,_,O,O,187
addresses,_,O,O,187
all,_,O,O,187
three,_,O,O,187
challenges,_,O,O,187
:,_,O,O,187
first,_,O,O,187
",",_,O,O,187
it,_,O,O,187
defines,_,O,O,187
and,_,O,O,187
conceptualizes,_,O,O,187
corporate,_,O,B-THE,187
political,_,O,I-THE,187
advocacy,_,O,I-THE,187
and,_,O,O,187
distinguishes,_,O,O,187
it,_,O,O,187
from,_,O,O,187
other,_,O,O,187
forms,_,O,O,187
of,_,O,O,187
corporate,_,O,B-THE,187
political,_,O,I-THE,187
involvement,_,O,I-THE,187
.,_,O,O,187
Second,_,O,O,187
",",_,O,O,187
it,_,O,O,187
makes,_,O,O,187
normative,_,O,O,187
sense,_,O,O,187
of,_,O,O,187
corporate,_,O,B-THE,187
advocacy,_,O,I-THE,187
as,_,O,O,187
an,_,O,O,187
element,_,O,O,187
of,_,O,O,187
corporate,_,O,B-THE,187
responsibility,_,O,I-THE,187
.,_,O,O,187
Third,_,O,O,187
",",_,O,O,187
it,_,O,O,187
reflects,_,O,O,187
on,_,O,O,187
the,_,O,O,187
practical,_,O,O,187
implications,_,O,O,187
for,_,O,O,187
managers,_,O,O,187
dealing,_,O,O,187
with,_,O,O,187
this,_,O,O,187
issue,_,O,O,187
.,_,O,O,187
©,_,O,O,187
2015,_,O,O,187
",",_,O,O,187
Springer,_,O,O,187
Science,_,O,O,187
#ERROR!,_,O,O,187
Business,_,O,O,187
Media,_,O,O,187
Dordrecht,_,O,O,187
.,_,O,O,187
The,_,O,O,188
concept,_,O,O,188
of,_,O,O,188
sustainability,_,O,B-THE,188
was,_,O,O,188
developed,_,O,O,188
in,_,O,O,188
response,_,O,O,188
to,_,O,O,188
stakeholder,_,O,B-THE,188
demands,_,O,I-THE,188
.,_,O,O,188
One,_,O,O,188
of,_,O,O,188
the,_,O,O,188
key,_,O,O,188
mechanisms,_,O,O,188
for,_,O,O,188
engaging,_,O,O,188
stakeholders,_,O,O,188
is,_,O,O,188
sustainability,_,O,B-THE,188
disclosure,_,O,I-THE,188
",",_,O,O,188
often,_,O,O,188
in,_,O,O,188
the,_,O,O,188
form,_,O,O,188
of,_,O,O,188
a,_,O,O,188
report,_,O,O,188
.,_,O,O,188
Yet,_,O,O,188
",",_,O,O,188
how,_,O,O,188
reporting,_,O,O,188
is,_,O,O,188
used,_,O,O,188
to,_,O,O,188
engage,_,O,O,188
stakeholders,_,O,O,188
is,_,O,O,188
understudied,_,O,O,188
.,_,O,O,188
Using,_,O,O,188
resource,_,O,B-THE,188
dependence,_,O,I-THE,188
and,_,O,O,188
stakeholder,_,O,B-THE,188
theories,_,O,O,188
",",_,O,O,188
we,_,O,O,188
investigate,_,O,O,188
how,_,O,O,188
companies,_,O,O,188
within,_,O,O,188
the,_,O,O,188
same,_,O,O,188
industry,_,O,O,188
address,_,O,O,188
different,_,O,O,188
dependencies,_,O,O,188
on,_,O,O,188
stakeholders,_,O,O,188
for,_,O,O,188
economic,_,O,B-THE,188
",",_,O,O,188
natural,_,O,B-THE,188
environment,_,O,I-THE,188
",",_,O,O,188
and,_,O,O,188
social,_,O,B-THE,188
resources,_,O,I-THE,188
and,_,O,O,188
thus,_,O,O,188
engage,_,O,O,188
stakeholders,_,O,O,188
accordingly,_,O,O,188
.,_,O,O,188
To,_,O,O,188
achieve,_,O,O,188
this,_,O,O,188
objective,_,O,O,188
",",_,O,O,188
we,_,O,O,188
conducted,_,O,O,188
our,_,O,O,188
research,_,O,O,188
using,_,O,O,188
qualitative,_,O,O,188
research,_,O,O,188
methods,_,O,O,188
.,_,O,O,188
Our,_,O,O,188
findings,_,O,O,188
suggest,_,O,O,188
that,_,O,O,188
the,_,O,O,188
resource,_,O,O,188
dependencies,_,O,O,188
on,_,O,O,188
different,_,O,O,188
stakeholders,_,O,O,188
lead,_,O,O,188
to,_,O,O,188
development,_,O,O,188
of,_,O,O,188
different,_,O,O,188
stakeholder,_,O,B-THE,188
relationships,_,O,I-THE,188
and,_,O,O,188
thus,_,O,O,188
appropriate,_,O,O,188
resources,_,O,O,188
within,_,O,O,188
the,_,O,O,188
company,_,O,O,188
to,_,O,O,188
execute,_,O,O,188
engagement,_,O,O,188
strategies,_,O,O,188
that,_,O,O,188
are,_,O,O,188
informing,_,O,B-THE,188
",",_,O,O,188
responding,_,O,B-THE,188
",",_,O,O,188
or,_,O,O,188
involving,_,O,O,188
.,_,O,O,188
Our,_,O,O,188
research,_,O,O,188
explains,_,O,O,188
why,_,O,O,188
diversity,_,O,O,188
exists,_,O,O,188
in,_,O,O,188
sustainability,_,O,B-THE,188
disclosure,_,O,I-THE,188
by,_,O,O,188
studying,_,O,O,188
how,_,O,O,188
it,_,O,O,188
is,_,O,O,188
used,_,O,O,188
to,_,O,O,188
engage,_,O,O,188
stakeholders,_,O,O,188
.,_,O,O,188
We,_,O,O,188
find,_,O,O,188
that,_,O,O,188
five,_,O,O,188
sustainability,_,O,B-THE,188
reporting,_,O,I-THE,188
characteristics,_,O,I-THE,188
are,_,O,O,188
associated,_,O,O,188
with,_,O,O,188
the,_,O,O,188
company,_,O,O,188
’,_,O,O,188
s,_,O,O,188
stakeholder,_,O,B-THE,188
engagement,_,O,I-THE,188
strategy,_,O,I-THE,188
:,_,O,O,188
directness,_,O,B-THE,188
of,_,O,I-THE,188
communication,_,O,I-THE,188
",",_,O,O,188
clarity,_,O,B-THE,188
of,_,O,I-THE,188
stakeholder,_,O,I-THE,188
identity,_,O,I-THE,188
",",_,O,O,188
deliberateness,_,O,B-THE,188
of,_,O,I-THE,188
collecting,_,O,I-THE,188
feedback,_,O,I-THE,188
",",_,O,O,188
broadness,_,O,B-THE,188
of,_,O,I-THE,188
stakeholder,_,O,I-THE,188
inclusiveness,_,O,I-THE,188
",",_,O,O,188
and,_,O,O,188
utilization,_,O,B-THE,188
of,_,O,I-THE,188
stakeholder,_,O,I-THE,188
engagement,_,O,I-THE,188
for,_,O,O,188
learning,_,O,O,188
.,_,O,O,188
Our,_,O,O,188
study,_,O,O,188
develops,_,O,O,188
the,_,O,O,188
literature,_,O,O,188
by,_,O,O,188
providing,_,O,O,188
insight,_,O,O,188
into,_,O,O,188
companies,_,O,O,188
’,_,O,O,188
choices,_,O,O,188
of,_,O,O,188
stakeholder,_,O,B-THE,188
engagement,_,O,I-THE,188
strategy,_,O,I-THE,188
thus,_,O,O,188
explaining,_,O,O,188
diversity,_,O,O,188
in,_,O,O,188
sustainability,_,O,B-THE,188
reporting,_,O,I-THE,188
based,_,O,O,188
on,_,O,O,188
the,_,O,O,188
characteristics,_,O,O,188
and,_,O,O,188
relationships,_,O,O,188
with,_,O,O,188
specific,_,O,O,188
stakeholders,_,O,O,188
.,_,O,O,188
©,_,O,O,188
2015,_,O,O,188
",",_,O,O,188
Springer,_,O,O,188
Science,_,O,O,188
#ERROR!,_,O,O,188
Business,_,O,O,188
Media,_,O,O,188
Dordrecht,_,O,O,188
.,_,O,O,188
Do,_,O,O,189
firms,_,O,O,189
respond,_,O,O,189
to,_,O,O,189
changes,_,O,O,189
in,_,O,O,189
economic,_,O,B-THE,189
growth,_,O,I-THE,189
by,_,O,O,189
altering,_,O,O,189
their,_,O,O,189
corporate,_,O,B-THE,189
social,_,O,I-THE,189
responsibility,_,O,I-THE,189
programs,_,O,I-THE,189
?,_,O,O,189
If,_,O,O,189
they,_,O,O,189
do,_,O,O,189
respond,_,O,O,189
",",_,O,O,189
are,_,O,O,189
their,_,O,O,189
responses,_,O,O,189
simply,_,O,O,189
neglect,_,O,O,189
of,_,O,O,189
areas,_,O,O,189
associated,_,O,O,189
with,_,O,O,189
corporate,_,O,B-THE,189
social,_,O,I-THE,189
performance,_,O,I-THE,189
(,_,O,I-THE,189
CSP,_,O,I-THE,189
),_,O,I-THE,189
or,_,O,O,189
do,_,O,O,189
they,_,O,O,189
also,_,O,O,189
cut,_,O,O,189
back,_,O,O,189
on,_,O,O,189
positive,_,O,O,189
programs,_,O,O,189
such,_,O,O,189
as,_,O,O,189
profit,_,O,B-THE,189
sharing,_,O,I-THE,189
",",_,O,O,189
public,_,O,B-THE,189
/,_,O,I-THE,189
private,_,O,I-THE,189
housing,_,O,I-THE,189
programs,_,O,I-THE,189
",",_,O,O,189
or,_,O,O,189
charitable,_,O,B-THE,189
contributions,_,O,I-THE,189
?,_,O,O,189
In,_,O,O,189
this,_,O,O,189
paper,_,O,O,189
",",_,O,O,189
we,_,O,O,189
argue,_,O,O,189
that,_,O,O,189
because,_,O,O,189
CSP-related,_,O,B-THE,189
actions,_,O,I-THE,189
and,_,O,O,189
programs,_,O,O,189
tend,_,O,O,189
to,_,O,O,189
be,_,O,O,189
discretionary,_,O,B-THE,189
",",_,O,O,189
they,_,O,O,189
are,_,O,O,189
likely,_,O,O,189
to,_,O,O,189
receive,_,O,O,189
less,_,O,O,189
attention,_,O,O,189
during,_,O,O,189
tough,_,O,B-THE,189
economic,_,O,I-THE,189
times,_,O,I-THE,189
",",_,O,O,189
a,_,O,O,189
result,_,O,O,189
of,_,O,O,189
cost-cutting,_,O,B-THE,189
efforts,_,O,I-THE,189
.,_,O,O,189
However,_,O,O,189
",",_,O,O,189
the,_,O,O,189
various,_,O,O,189
CSP,_,O,B-THE,189
performance,_,O,I-THE,189
areas,_,O,O,189
vary,_,O,O,189
in,_,O,O,189
terms,_,O,O,189
of,_,O,O,189
their,_,O,O,189
resource,_,O,B-THE,189
requirements,_,O,I-THE,189
and,_,O,O,189
their,_,O,O,189
influence,_,O,O,189
on,_,O,O,189
financial,_,O,B-THE,189
performance,_,O,I-THE,189
(,_,O,O,189
short,_,O,O,189
#ERROR!,_,O,O,189
and,_,O,O,189
long-term,_,O,O,189
),_,O,O,189
",",_,O,O,189
which,_,O,O,189
suggests,_,O,O,189
that,_,O,O,189
firms,_,O,O,189
may,_,O,O,189
respond,_,O,O,189
differently,_,O,O,189
depending,_,O,O,189
on,_,O,O,189
area,_,O,O,189
.,_,O,O,189
Consequently,_,O,O,189
",",_,O,O,189
in,_,O,O,189
addition,_,O,O,189
to,_,O,O,189
examining,_,O,O,189
CSP,_,O,B-THE,189
concerns,_,O,O,189
separately,_,O,O,189
from,_,O,O,189
positive,_,O,B-THE,189
actions,_,O,I-THE,189
and,_,O,O,189
programs,_,O,O,189
(,_,O,O,189
CSP,_,O,B-THE,189
strengths,_,O,I-THE,189
),_,O,O,189
",",_,O,O,189
we,_,O,O,189
also,_,O,O,189
examine,_,O,O,189
the,_,O,O,189
influence,_,O,O,189
of,_,O,O,189
economic,_,O,O,189
growth,_,O,O,189
across,_,O,O,189
the,_,O,O,189
five,_,O,O,189
areas,_,O,O,189
of,_,O,O,189
diversity,_,O,O,189
",",_,O,O,189
employee,_,O,B-THE,189
relations,_,O,I-THE,189
",",_,O,O,189
the,_,O,O,189
environment,_,O,I-THE,189
",",_,O,O,189
product,_,O,B-THE,189
quality,_,O,I-THE,189
/,_,O,O,189
safety,_,O,B-THE,189
",",_,O,O,189
and,_,O,O,189
the,_,O,O,189
community,_,O,B-THE,189
.,_,O,O,189
Based,_,O,O,189
on,_,O,O,189
data,_,O,O,189
from,_,O,O,189
837,_,O,O,189
firms,_,O,O,189
over,_,O,O,189
15,_,O,O,189
years,_,O,O,189
",",_,O,O,189
our,_,O,O,189
results,_,O,O,189
suggest,_,O,O,189
that,_,O,O,189
firms,_,O,O,189
neglect,_,O,O,189
some,_,O,O,189
areas,_,O,O,189
associated,_,O,O,189
with,_,O,O,189
CSP,_,O,B-THE,189
during,_,O,O,189
economic,_,O,B-THE,189
downturns,_,O,I-THE,189
",",_,O,O,189
resulting,_,O,O,189
in,_,O,O,189
increased,_,O,O,189
concerns,_,O,O,189
about,_,O,O,189
community,_,O,B-THE,189
and,_,O,I-THE,189
employee,_,O,I-THE,189
relations,_,O,I-THE,189
",",_,O,O,189
product,_,O,B-THE,189
safety,_,O,I-THE,189
/,_,O,O,189
quality,_,O,B-THE,189
",",_,O,O,189
and,_,O,O,189
the,_,O,O,189
environment,_,O,B-THE,189
.,_,O,O,189
However,_,O,O,189
",",_,O,O,189
this,_,O,O,189
relationship,_,O,O,189
does,_,O,O,189
not,_,O,O,189
apply,_,O,O,189
to,_,O,O,189
positive,_,O,B-THE,189
actions,_,O,I-THE,189
and,_,O,I-THE,189
programs,_,O,I-THE,189
.,_,O,O,189
Instead,_,O,O,189
",",_,O,O,189
firms,_,O,O,189
tend,_,O,O,189
to,_,O,O,189
increase,_,O,O,189
their,_,O,O,189
positive,_,O,O,189
CSP,_,O,B-THE,189
programs,_,O,O,189
in,_,O,O,189
areas,_,O,O,189
such,_,O,O,189
as,_,O,O,189
diversity,_,O,B-THE,189
",",_,O,O,189
employee,_,O,I-THE,189
relations,_,O,I-THE,189
",",_,O,O,189
and,_,O,O,189
the,_,O,O,189
environment,_,O,B-THE,189
during,_,O,O,189
periods,_,O,O,189
of,_,O,O,189
slow,_,O,B-THE,189
economic,_,O,I-THE,189
growth,_,O,I-THE,189
and,_,O,O,189
reduce,_,O,O,189
them,_,O,O,189
when,_,O,O,189
the,_,O,O,189
economy,_,O,O,189
picks,_,O,O,189
up,_,O,O,189
.,_,O,O,189
We,_,O,O,189
offer,_,O,O,189
potential,_,O,O,189
explanations,_,O,O,189
for,_,O,O,189
our,_,O,O,189
findings,_,O,O,189
and,_,O,O,189
discuss,_,O,O,189
their,_,O,O,189
importance,_,O,O,189
to,_,O,O,189
research,_,O,O,189
on,_,O,O,189
CSP,_,O,B-THE,189
.,_,O,O,189
©,_,O,O,189
2015,_,O,O,189
",",_,O,O,189
Springer,_,O,O,189
Science,_,O,O,189
#ERROR!,_,O,O,189
Business,_,O,O,189
Media,_,O,O,189
Dordrecht,_,O,O,189
.,_,O,O,189
This,_,O,O,190
paper,_,O,O,190
proposes,_,O,O,190
a,_,O,O,190
new,_,O,O,190
organizational,_,O,O,190
metaphor,_,O,O,190
",",_,O,O,190
the,_,O,O,190
‘,_,O,O,190
Biophilic,_,O,B-THE,190
Organization,_,O,I-THE,190
’,_,O,O,190
",",_,O,O,190
which,_,O,O,190
aims,_,O,O,190
to,_,O,O,190
counter,_,O,O,190
the,_,O,O,190
bio-cultural,_,O,B-THE,190
disconnection,_,O,I-THE,190
of,_,O,O,190
many,_,O,O,190
organizations,_,O,O,190
despite,_,O,O,190
their,_,O,O,190
espoused,_,O,O,190
commitment,_,O,O,190
to,_,O,O,190
sustainability,_,O,B-THE,190
.,_,O,O,190
This,_,O,O,190
conceptual,_,O,O,190
research,_,O,O,190
draws,_,O,O,190
on,_,O,O,190
multiple,_,O,O,190
disciplines,_,O,O,190
such,_,O,O,190
as,_,O,O,190
evolutionary,_,O,B-THE,190
psychology,_,O,I-THE,190
and,_,O,O,190
architecture,_,O,B-THE,190
to,_,O,O,190
not,_,O,O,190
only,_,O,O,190
develop,_,O,O,190
a,_,O,O,190
diverse,_,O,B-THE,190
bio-cultural,_,O,I-THE,190
connection,_,O,I-THE,190
but,_,O,O,190
to,_,O,O,190
show,_,O,O,190
how,_,O,O,190
this,_,O,O,190
connection,_,O,O,190
tackles,_,O,O,190
sustainability,_,O,B-THE,190
",",_,O,O,190
in,_,O,O,190
a,_,O,O,190
holistic,_,O,B-THE,190
and,_,O,O,190
systemic,_,O,B-THE,190
sense,_,O,O,190
.,_,O,O,190
Moreover,_,O,O,190
",",_,O,O,190
the,_,O,O,190
paper,_,O,O,190
takes,_,O,O,190
an,_,O,O,190
integrative,_,O,O,190
view,_,O,O,190
of,_,O,O,190
sustainability,_,O,B-THE,190
",",_,O,O,190
which,_,O,O,190
effectively,_,O,O,190
means,_,O,O,190
that,_,O,O,190
it,_,O,O,190
embraces,_,O,O,190
the,_,O,O,190
different,_,O,O,190
emergent,_,O,B-THE,190
tensions,_,O,I-THE,190
.,_,O,O,190
Three,_,O,O,190
specific,_,O,O,190
tensions,_,O,O,190
are,_,O,O,190
explored,_,O,O,190
:,_,O,O,190
efficiency,_,O,B-THE,190
versus,_,O,O,190
resilience,_,O,B-THE,190
",",_,O,O,190
organizational,_,O,B-THE,190
versus,_,O,O,190
personal,_,O,B-THE,190
agendas,_,O,I-THE,190
and,_,O,O,190
isomorphism,_,O,B-THE,190
versus,_,O,O,190
institutional,_,O,B-THE,190
change,_,O,I-THE,190
.,_,O,O,190
In,_,O,O,190
order,_,O,O,190
to,_,O,O,190
illustrate,_,O,O,190
how,_,O,O,190
the,_,O,O,190
Biophilic,_,O,B-THE,190
Organization,_,O,I-THE,190
could,_,O,O,190
potentially,_,O,O,190
provide,_,O,O,190
a,_,O,O,190
synthesis,_,O,O,190
strategy,_,O,O,190
for,_,O,O,190
such,_,O,O,190
tensions,_,O,O,190
",",_,O,O,190
healthcare,_,O,B-THE,190
examples,_,O,I-THE,190
are,_,O,O,190
drawn,_,O,O,190
from,_,O,O,190
the,_,O,O,190
emerging,_,O,O,190
fields,_,O,O,190
of,_,O,O,190
Biophilic,_,O,B-THE,190
Design,_,O,I-THE,190
in,_,O,O,190
Singapore,_,O,B-THE,190
and,_,O,O,190
Generative,_,O,B-THE,190
Design,_,O,I-THE,190
in,_,O,O,190
the,_,O,O,190
U.S.A,_,O,B-THE,190
.,_,O,O,190
Finally,_,O,O,190
",",_,O,O,190
an,_,O,O,190
example,_,O,O,190
is,_,O,O,190
provided,_,O,O,190
which,_,O,O,190
highlights,_,O,O,190
how,_,O,O,190
a,_,O,O,190
Taoist,_,O,B-THE,190
cultural,_,O,I-THE,190
context,_,O,I-THE,190
has,_,O,O,190
impacted,_,O,O,190
on,_,O,O,190
a,_,O,O,190
business,_,O,O,190
leader,_,O,O,190
in,_,O,O,190
China,_,O,B-THE,190
",",_,O,O,190
to,_,O,O,190
illustrative,_,O,O,190
the,_,O,O,190
significance,_,O,O,190
of,_,O,O,190
a,_,O,O,190
transcendent,_,O,B-THE,190
belief,_,O,I-THE,190
system,_,O,I-THE,190
to,_,O,O,190
such,_,O,O,190
a,_,O,O,190
bio-cultural,_,O,B-THE,190
narrative,_,O,I-THE,190
.,_,O,O,190
©,_,O,O,190
2015,_,O,O,190
",",_,O,O,190
Springer,_,O,O,190
Science,_,O,O,190
#ERROR!,_,O,O,190
Business,_,O,O,190
Media,_,O,O,190
Dordrecht,_,O,O,190
.,_,O,O,190
Securitization,_,O,B-THE,191
is,_,O,O,191
considered,_,O,O,191
to,_,O,O,191
be,_,O,O,191
one,_,O,O,191
of,_,O,O,191
the,_,O,O,191
biggest,_,O,O,191
financial,_,O,B-THE,191
innovations,_,O,I-THE,191
of,_,O,O,191
the,_,O,O,191
last,_,O,O,191
century,_,O,O,191
.,_,O,O,191
It,_,O,O,191
is,_,O,O,191
also,_,O,O,191
regarded,_,O,O,191
as,_,O,O,191
both,_,O,O,191
a,_,O,O,191
catalyst,_,O,O,191
and,_,O,O,191
a,_,O,O,191
solution,_,O,O,191
to,_,O,O,191
the,_,O,O,191
2008,_,O,B-THE,191
financial,_,O,I-THE,191
crisis,_,O,I-THE,191
.,_,O,O,191
Once,_,O,O,191
a,_,O,O,191
popular,_,O,O,191
method,_,O,O,191
of,_,O,O,191
financing,_,O,O,191
the,_,O,O,191
mortgage,_,O,B-THE,191
and,_,O,O,191
consumer,_,O,B-THE,191
credit,_,O,I-THE,191
markets,_,O,I-THE,191
",",_,O,O,191
aspects,_,O,O,191
of,_,O,O,191
the,_,O,O,191
global,_,O,B-THE,191
securitization,_,O,I-THE,191
market,_,O,I-THE,191
are,_,O,O,191
now,_,O,O,191
struggling,_,O,O,191
to,_,O,O,191
revive,_,O,O,191
.,_,O,O,191
In,_,O,O,191
this,_,O,O,191
paper,_,O,O,191
",",_,O,O,191
I,_,O,O,191
discuss,_,O,O,191
the,_,O,O,191
role,_,O,O,191
that,_,O,O,191
ethics,_,O,B-THE,191
played,_,O,O,191
in,_,O,O,191
securitization,_,O,B-THE,191
prior,_,O,O,191
to,_,O,O,191
the,_,O,O,191
2008,_,O,B-THE,191
financial,_,O,I-THE,191
crisis,_,O,I-THE,191
and,_,O,O,191
find,_,O,O,191
that,_,O,O,191
it,_,O,O,191
is,_,O,O,191
not,_,O,O,191
an,_,O,O,191
obvious,_,O,O,191
story,_,O,O,191
of,_,O,O,191
moral,_,O,B-THE,191
failures,_,O,I-THE,191
",",_,O,O,191
but,_,O,O,191
rather,_,O,O,191
that,_,O,O,191
it,_,O,O,191
lies,_,O,O,191
in,_,O,O,191
more,_,O,O,191
